    2224  2  1.000          2212     211       0       0       0
    2214  2  0.663          2212     111       0       0       0
    2214  2  0.331          2112     211       0       0       0
    2214  2  0.006          2212      22       0       0       0
    2114  2  0.663          2112     111       0       0       0
    2114  2  0.331          2212    -211       0       0       0
    2114  2  0.006          2112      22       0       0       0
    1114  2  1.000          2112    -211       0       0       0
   10323 -2  0.280           311     213       0       0       0
   10323  2  0.140           321     113       0       0       0
   10323  3  0.124           311     211     111       0       0
   10323  3  0.041           321     111     111       0       0
   10323  3  0.145           321     211    -211       0       0
   10323  2  0.107           313     211       0       0       0
   10323  2  0.053           323     111       0       0       0
   10323 -2  0.110           321     223       0       0       0
  -10323 -2  0.280          -311    -213       0       0       0
  -10323  2  0.140          -321     113       0       0       0
  -10323  3  0.124          -311    -211     111       0       0
  -10323  3  0.041          -321     111     111       0       0
  -10323  3  0.145          -321     211    -211       0       0
  -10323  2  0.107          -313    -211       0       0       0
  -10323  2  0.053          -323     111       0       0       0
  -10323 -2  0.110          -321     223       0       0       0
   10313  2  0.280           321    -213       0       0       0
   10313 -2  0.140           311     113       0       0       0
   10313  3  0.124           321    -211     111       0       0
   10313  3  0.041           311     111     111       0       0
   10313  3  0.145           311     211    -211       0       0
   10313  2  0.107           323    -211       0       0       0
   10313  2  0.053           313     111       0       0       0
   10313 -2  0.110           311     223       0       0       0
  -10313  2  0.280          -321     213       0       0       0
  -10313 -2  0.140          -311     113       0       0       0
  -10313  3  0.124          -321     211     111       0       0
  -10313  3  0.041          -311     111     111       0       0
  -10313  3  0.145          -311     211    -211       0       0
  -10313  2  0.107          -323     211       0       0       0
  -10313  2  0.053          -313     111       0       0       0
  -10313 -2  0.110          -311     223       0       0       0
     225  2  0.570           211    -211       0       0       0
     225  2  0.284           111     111       0       0       0
     225  4  0.072           211    -211     111     111       0
     225  2  0.023           321    -321       0       0       0
     225  2  0.023           311    -311       0       0       0
     225  4  0.028           211     211    -211    -211       0
   20223  3  0.107           221     211    -211       0       0
   20223  3  0.053           221     111     111       0       0
   20223  3  0.110           213    -211     111       0       0
   20223  3  0.110           113    -211     211       0       0
   20223  3  0.110          -213     211     111       0       0
   20223  2  0.120       9000211    -211       0       0       0
   20223  2  0.120       9000111     111       0       0       0
   20223  2  0.120      -9000211     211       0       0       0
   20223  3  0.015           321    -321     111       0       0
   20223  3  0.015           311    -311     111       0       0
   20223  3  0.030           321    -311    -211       0       0
   20223  3  0.030          -321     311     211       0       0
   20223  2  0.060           113      22       0       0       0
  100221  2  0.300       9000211    -211       0       0       0
  100221  2  0.300       9000111     111       0       0       0
  100221  2  0.300      -9000211     211       0       0       0
  100221  3  0.100           221     211    -211       0       0
  100211  2  0.167           213     111       0       0       0
  100211  2  0.167           113     211       0       0       0
  100211  3  0.400           211     211    -211       0       0
  100211  3  0.266           211     111     111       0       0
  100111  2  0.167           213    -211       0       0       0
  100111  2  0.167          -213     211       0       0       0
  100111  3  0.533           211     111    -211       0       0
  100111  3  0.133           111     111     111       0       0
 -100211  2  0.167          -213     111       0       0       0
 -100211  2  0.167           113    -211       0       0       0
 -100211  3  0.400          -211    -211     211       0       0
 -100211  3  0.266          -211     111     111       0       0
    3322  1  1.000          3322       0       0       0       0
    3312  1  1.000          3312       0       0       0       0
     215  2  0.350           213     111       0       0       0
     215  2  0.350           113     211       0       0       0
     215  2  0.145           221     211       0       0       0
     215  3  0.105           223     211     111       0       0
     215  2  0.050           321    -311       0       0       0
     115  2  0.350           213    -211       0       0       0
     115  2  0.350          -213     211       0       0       0
     115  2  0.145           221     111       0       0       0
     115  3  0.105           223     211    -211       0       0
     115  2  0.025           321    -321       0       0       0
     115  2  0.025           311    -311       0       0       0
    -215  2  0.350          -213     111       0       0       0
    -215  2  0.350           113    -211       0       0       0
    -215  2  0.145           221    -211       0       0       0
    -215  3  0.105           223    -211     111       0       0
    -215  2  0.050          -321     311       0       0       0
 9000213  2  1.000           221     211       0       0       0
 9000113  2  1.000           221     111       0       0       0
-9000213  2  1.000           221    -211       0       0       0
    3224  2  0.880          3122     211       0       0       0
    3224  2  0.060          3222     111       0       0       0
    3224  2  0.060          3212     211       0       0       0
    3214  2  0.880          3122     111       0       0       0    
    3214  2  0.060          3222    -211       0       0       0
    3214  2  0.060          3112     211       0       0       0
    3114  2  0.880          3122    -211       0       0       0
    3114  2  0.060          3112     111       0       0       0
    3114  2  0.060          3212    -211       0       0       0
   10221  2  0.624           211    -211       0       0       0
   10221  2  0.312           111     111       0       0       0
   10221  2  0.032           321    -321       0       0       0
   10221  2  0.032           311    -311       0       0       0
   20323  2  0.627           313     211       0       0       0
   20323  2  0.313           323     111       0       0       0
   20323  2  0.010           321     113       0       0       0
   20323  2  0.020           311     213       0       0       0
   20323 -2  0.020         10221     321       0       0       0
   20323  2  0.010           223     321       0       0       0
  -20323  2  0.627          -313    -211       0       0       0
  -20323  2  0.313          -323     111       0       0       0
  -20323  2  0.010          -321     113       0       0       0
  -20323  2  0.020          -311    -213       0       0       0
  -20323 -2  0.020         10221    -321       0       0       0  
  -20323  2  0.010           223    -321       0       0       0
   20313  2  0.627           323    -211       0       0       0
   20313  2  0.313           313     111       0       0       0
   20313  2  0.010           311     113       0       0       0
   20313  2  0.020           321    -213       0       0       0
   20313 -2  0.020         10221     311       0       0       0
   20313  2  0.010           223     311       0       0       0
  -20313  2  0.627          -323     211       0       0       0
  -20313  2  0.313          -313     111       0       0       0
  -20313  2  0.010          -311     113       0       0       0
  -20313  2  0.020          -321     213       0       0       0
  -20313 -2  0.020         10221    -311       0       0       0
  -20313  2  0.010           223    -311       0       0       0
   13122  2  0.333          3222    -211       0       0       0
   13122  2  0.334          3212     111       0       0       0
   13122  2  0.333          3112     211       0       0       0
  100323  2  0.623           313     211       0       0       0
  100323  2  0.311           323     111       0       0       0
  100323  2  0.044           311     211       0       0       0
  100323  2  0.022           321     111       0       0       0
 -100323  2  0.623          -313    -211       0       0       0
 -100323  2  0.311          -323     111       0       0       0
 -100323  2  0.044          -311    -211       0       0       0
 -100323  2  0.022          -321     111       0       0       0
  100313  2  0.623           323    -211       0       0       0
  100313  2  0.311           313     111       0       0       0
  100313  2  0.044           321    -211       0       0       0
  100313  2  0.022           311     111       0       0       0
 -100313  2  0.623          -323     211       0       0       0
 -100313  2  0.311          -313     111       0       0       0
 -100313  2  0.044          -321     211       0       0       0
 -100313  2  0.022          -311     111       0       0       0
 9020221  3  0.145           211    -321     311       0       0
 9020221  3  0.145          -211     321    -311       0       0
 9020221  3  0.072           111     311    -311       0       0
 9020221  3  0.072           111     321    -321       0       0
 9020221  3  0.145           221     211    -211       0       0
 9020221  3  0.073           221     111     111       0       0
 9020221  2  0.116       9000111     111       0       0       0
 9020221  2  0.116       9000211    -211       0       0       0
 9020221  2  0.116      -9000211     211       0       0       0
   10321  2  0.667           311     211       0       0       0
   10321  2  0.333           321     111       0       0       0
  -10321  2  0.667          -311    -211       0       0       0
  -10321  2  0.333          -321     111       0       0       0
   10311  2  0.667           321    -211       0       0       0
   10311  2  0.333           311     111       0       0       0
  -10311  2  0.667          -321     211       0       0       0
  -10311  2  0.333          -311     111       0       0       0
  100223  2  0.333           213    -211       0       0       0
  100223  2  0.334           113     111       0       0       0
  100223  2  0.333          -213     211       0       0       0
   20333  3  0.333           211    -321     311       0       0
   20333  3  0.333          -211     321    -311       0       0
   20333  3  0.167           111     321    -321       0       0
   20333  3  0.167           111     311    -311       0       0
     325  2  0.334           311     211       0       0       0
     325  2  0.167           321     111       0       0       0
     325  2  0.165           313     211       0       0       0
     325  2  0.083           323     111       0       0       0
     325  3  0.067           323     211    -211       0       0
     325  3  0.045           313     211     111       0       0
     325  3  0.023           323     111     111       0       0
     325  2  0.058           311     213       0       0       0
     325  2  0.029           321     113       0       0       0
     325  2  0.029           321     223       0       0       0
    -325  2  0.334          -311    -211       0       0       0
    -325  2  0.167          -321     111       0       0       0
    -325  2  0.165          -313    -211       0       0       0
    -325  2  0.083          -323     111       0       0       0
    -325  3  0.067          -323     211    -211       0       0
    -325  3  0.045          -313    -211     111       0       0
    -325  3  0.023          -323     111     111       0       0
    -325  2  0.058          -311    -213       0       0       0
    -325  2  0.029          -321     113       0       0       0
    -325  2  0.029          -321     223       0       0       0
     315  2  0.334           321    -211       0       0       0
     315  2  0.167           311     111       0       0       0
     315  2  0.165           323    -211       0       0       0
     315  2  0.083           313     111       0       0       0
     315  3  0.067           313     211    -211       0       0
     315  3  0.045           323    -211     111       0       0
     315  3  0.023           313     111     111       0       0
     315  2  0.058           321    -213       0       0       0
     315  2  0.029           311     113       0       0       0
     315  2  0.029           311     223       0       0       0
    -315  2  0.334          -321     211       0       0       0
    -315  2  0.167          -311     111       0       0       0
    -315  2  0.165          -323     211       0       0       0
    -315  2  0.083          -313     111       0       0       0
    -315  3  0.067          -313     211    -211       0       0
    -315  3  0.045          -323     211     111       0       0
    -315  3  0.023          -313     111     111       0       0
    -315  2  0.058          -321     213       0       0       0
    -315  2  0.029          -311     113       0       0       0
    -315  2  0.029          -311     223       0       0       0
   12212  2  0.433          2112     211       0       0       0
   12212  2  0.217          2212     111       0       0       0
   12212  2  0.125          2224    -211       0       0       0
   12212  2  0.083          2214     111       0       0       0
   12212  2  0.042          2114     211       0       0       0
   12212  3  0.067          2212     211    -211       0       0
   12212  3  0.033          2212     111     111       0       0
   12112  2  0.433          2212    -211       0       0       0
   12112  2  0.217          2112     111       0       0       0
   12112  2  0.125          1114     211       0       0       0
   12112  2  0.083          2114     111       0       0       0
   12112  2  0.042          2214    -211       0       0       0
   12112  3  0.067          2112     211    -211       0       0
   12112  3  0.033          2112     111     111       0       0
  100213  2  1.000           211     111       0       0       0
  100113  2  1.000           211    -211       0       0       0
 -100213  2  1.000          -211     111       0       0       0
   10211  2  0.077           221     211       0       0       0
   10211  2  0.027           331     211       0       0       0
   10211  2  0.068           321    -311       0       0       0
   10211  3  0.828           223     211     111       0       0
   10111  2  0.077           221     111       0       0       0
   10111  2  0.027           331     111       0       0       0
   10111  2  0.034           321    -321       0       0       0
   10111  2  0.034           311    -311       0       0       0
   10111  3  0.552           223     211    -211       0       0
   10111  3  0.276           223     111     111       0       0
  -10211  2  0.077           221    -211       0       0       0
  -10211  2  0.027           331    -211       0       0       0
  -10211  2  0.068          -321     311       0       0       0
  -10211  3  0.828           223    -211     111       0       0
  100331  3  0.223           321    -311    -211       0       0
  100331  3  0.223          -321     311     211       0       0
  100331  3  0.111           321    -321     111       0       0
  100331  3  0.111           311    -311     111       0       0
  100331  2  0.083           323    -321       0       0       0
  100331  2  0.083          -323     321       0       0       0
  100331  2  0.083           313    -311       0       0       0
  100331  2  0.083          -313     311       0       0       0
 9030221  2  0.019           331     221       0       0       0
 9030221  2  0.051           221     221       0       0       0
 9030221  2  0.233           211    -211       0       0       0
 9030221  2  0.116           111     111       0       0       0
 9030221  2  0.043           321    -321       0       0       0
 9030221  2  0.043           311    -311       0       0       0
 9030221  4  0.022           111     111     111     111       0
 9030221  4  0.209           211     211    -211    -211       0
 9030221  4  0.264           211    -211     111     111       0
    3124  2  0.142          3222    -211       0       0       0
    3124  2  0.142          3212     111       0       0       0
    3124  2  0.142          3112     211       0       0       0
    3124  2  0.228          2212    -321       0       0       0
    3124  2  0.228          2112    -311       0       0       0
    3124  3  0.067          3122     211    -211       0       0
    3124  3  0.034          3122     111     111       0       0
    3124  3  0.003          3222    -211     111       0       0
    3124  3  0.003          3212     211    -211       0       0
    3124  3  0.003          3112     211     111       0       0
    3124  2  0.008          3122      22       0       0       0
    2124  2  0.367          2112     211       0       0       0
    2124  2  0.183          2212     111       0       0       0
    2124  2  0.112          2224    -211       0       0       0
    2124  2  0.075          2214     111       0       0       0
    2124  2  0.038          2114     211       0       0       0
    2124 -2  0.117          2112     213       0       0       0
    2124 -2  0.058          2212     113       0       0       0
    2124  3  0.033          2212     211    -211       0       0
    2124  3  0.017          2212     111     111       0       0
    1214  2  0.367          2212    -211       0       0       0
    1214  2  0.183          2112     111       0       0       0
    1214  2  0.112          1114     211       0       0       0
    1214  2  0.075          2114     111       0       0       0
    1214  2  0.038          2214    -211       0       0       0
    1214 -2  0.117          2212    -213       0       0       0
    1214 -2  0.058          2112     113       0       0       0
    1214  3  0.033          2112     211    -211       0       0
    1214  3  0.017          2112     111     111       0       0
     335  2  0.444           321    -321       0       0       0
     335  2  0.444           311    -311       0       0       0
     335  2  0.103           221     221       0       0       0
     335  2  0.006           211    -211       0       0       0
     335  2  0.003           111     111       0       0       0
    3324  2  0.667          3312     211       0       0       0
    3324  2  0.333          3322     111       0       0       0
    3314  2  0.667          3322    -211       0       0       0
    3314  2  0.333          3312     111       0       0       0
   22212  2  0.310          2112     211       0       0       0
   22212  2  0.155          2212     111       0       0       0
   22212  2  0.437          2212     221       0       0       0
   22212 -2  0.018          2112     213       0       0       0
   22212 -2  0.009          2212     113       0       0       0
   22212 -2  0.033         12112     211       0       0       0
   22212 -2  0.017         12212     111       0       0       0
   22212  3  0.014          2212     211    -211       0       0
   22212  3  0.007          2212     111     111       0       0
   22112  2  0.310          2212    -211       0       0       0
   22112  2  0.155          2112     111       0       0       0
   22112  2  0.437          2112     221       0       0       0
   22112 -2  0.018          2212    -213       0       0       0
   22112 -2  0.009          2112     113       0       0       0
   22112 -2  0.033         12212    -211       0       0       0
   22112 -2  0.017         12112     111       0       0       0
   22112  3  0.014          2112     211    -211       0       0
   22112  3  0.007          2112     111     111       0       0
   32224  2  0.150          2212     211       0       0       0
   32224  2  0.330          2224     111       0       0       0
   32224  2  0.220          2214     211       0       0       0
   32224 -2  0.100          2212     213       0       0       0
   32224  2  0.200         12212     211       0       0       0
   32214  2  0.100          2212     111       0       0       0
   32214  2  0.050          2112     211       0       0       0
   32214  2  0.220          2224    -211       0       0       0
   32214  2  0.037          2214     111       0       0       0
   32214  2  0.293          2114     211       0       0       0
   32214 -2  0.067          2212     113       0       0       0
   32214 -2  0.033          2112     213       0       0       0
   32214  2  0.133         12212     111       0       0       0
   32214  2  0.067         12112     211       0       0       0
   32114  2  0.100          2112     111       0       0       0
   32114  2  0.050          2212    -211       0       0       0
   32114  2  0.220          1114     211       0       0       0
   32114  2  0.037          2114     111       0       0       0
   32114  2  0.293          2214    -211       0       0       0
   32114 -2  0.067          2112     113       0       0       0
   32114 -2  0.033          2212    -213       0       0       0
   32114  2  0.133         12112     111       0       0       0
   32114  2  0.067         12212    -211       0       0       0
   31114  2  0.150          2112    -211       0       0       0
   31114  2  0.330          1114     111       0       0       0
   31114  2  0.220          2114    -211       0       0       0
   31114 -2  0.100          2112    -213       0       0       0
   31114  2  0.200         12112    -211       0       0       0
   23122  2  0.217          3222    -211       0       0       0
   23122  2  0.216          3212     111       0       0       0
   23122  2  0.217          3112     211       0       0       0
   23122  2  0.175          2212    -321       0       0       0
   23122  2  0.175          2112    -311       0       0       0
   10225  2  0.291           215    -211       0       0       0
   10225  2  0.291           115     111       0       0       0
   10225  2  0.291          -215     211       0       0       0
   10225  3  0.010           321    -321     111       0       0
   10225  3  0.010           311    -311     111       0       0
   10225  3  0.020           321    -311     111       0       0
   10225  3  0.020           311    -321     211       0       0
   10225  2  0.022       9000211    -211       0       0       0
   10225  2  0.023       9000111     111       0       0       0
   10225  2  0.022      -9000211     211       0       0       0
    2222  2  0.250          2212     211       0       0       0
    2222  2  0.300          2224     111       0       0       0
    2222  2  0.200          2214     211       0       0       0
    2222 -2  0.250          2212     213       0       0       0
    2122  2  0.167          2212     111       0       0       0
    2122  2  0.083          2112     211       0       0       0
    2122  2  0.200          2224    -211       0       0       0
    2122  2  0.033          2214     111       0       0       0
    2122  2  0.267          2114     211       0       0       0
    2122 -2  0.167          2212     113       0       0       0
    2122 -2  0.083          2112     213       0       0       0
    1212  2  0.167          2112     111       0       0       0
    1212  2  0.083          2212    -211       0       0       0
    1212  2  0.200          1114     211       0       0       0
    1212  2  0.033          2114     111       0       0       0
    1212  2  0.267          2214    -211       0       0       0
    1212 -2  0.167          2112     113       0       0       0
    1212 -2  0.083          2212    -213       0       0       0
    1112  2  0.250          2112    -211       0       0       0
    1112  2  0.300          1114     111       0       0       0
    1112  2  0.200          2114    -211       0       0       0
    1112 -2  0.250          2112    -213       0       0       0
 9010213  3  0.667           211     211    -211       0       0
 9010213  3  0.333           211     111     111       0       0
 9010113  3  0.667           211    -211     111       0       0
 9010113  3  0.333           111     111     111       0       0
-9010213  3  0.667          -211    -211     211       0       0
-9010213  3  0.333          -211     111     111       0       0
   32212  2  0.493          2112     211       0       0       0
   32212  2  0.247          2212     111       0       0       0
   32212  2  0.070          2212     221       0       0       0
   32212  2  0.070          3122     321       0       0       0
   32212  2  0.020          2224    -211       0       0       0
   32212  2  0.013          2214     111       0       0       0
   32212  2  0.007          2114     211       0       0       0
   32212 -2  0.053          2112     213       0       0       0
   32212 -2  0.027          2212     113       0       0       0
   32112  2  0.493          2212    -211       0       0       0
   32112  2  0.247          2112     111       0       0       0
   32112  2  0.070          2112     221       0       0       0
   32112  2  0.070          3122     311       0       0       0
   32112  2  0.020          1114     211       0       0       0
   32112  2  0.013          2114     111       0       0       0
   32112  2  0.007          2214    -211       0       0       0
   32112 -2  0.053          2212    -213       0       0       0
   32112 -2  0.027          2112     113       0       0       0
   13222  2  0.300          2212    -311       0       0       0
   13222  2  0.350          3122     211       0       0       0
   13222  2  0.175          3222     111       0       0       0
   13222  2  0.175          3212     211       0       0       0
   13212  2  0.150          2212    -321       0       0       0
   13212  2  0.150          2112    -311       0       0       0
   13212  2  0.350          3122     111       0       0       0    
   13212  2  0.175          3222    -211       0       0       0
   13212  2  0.175          3112     211       0       0       0
   13112  2  0.300          2112    -321       0       0       0
   13112  2  0.350          3122    -211       0       0       0
   13112  2  0.175          3112     111       0       0       0
   13112  2  0.175          3212    -211       0       0       0
   30223  2  0.172           213    -211       0       0       0
   30223  2  0.172           113     111       0       0       0
   30223  2  0.172          -213     211       0       0       0
   30223  3  0.323           223     211    -211       0       0
   30223  3  0.161           223     111     111       0       0
     227  2  0.195           213    -211       0       0       0
     227  2  0.195           113     111       0       0       0
     227  2  0.195          -213     211       0       0       0
     227  3  0.277           223     211    -211       0       0
     227  3  0.138           223     111     111       0       0
   33122  2  0.160          3222    -211       0       0       0
   33122  2  0.160          3212     111       0       0       0
   33122  2  0.160          3112     211       0       0       0
   33122  2  0.135          2212    -321       0       0       0
   33122  2  0.135          2112    -311       0       0       0
   33122  2  0.250          3122     221       0       0       0
   13224  2  0.170          2212    -311       0       0       0
   13224  2  0.190          3122     211       0       0       0
   13224  2  0.320          3222     111       0       0       0
   13224  2  0.320          3212     211       0       0       0
   13214  2  0.085          2212    -321       0       0       0
   13214  2  0.085          2112    -311       0       0       0
   13214  2  0.190          3122     111       0       0       0    
   13214  2  0.320          3222    -211       0       0       0
   13214  2  0.320          3112     211       0       0       0
   13114  2  0.170          2112    -321       0       0       0
   13114  2  0.190          3122    -211       0       0       0
   13114  2  0.320          3112     111       0       0       0
   13114  2  0.320          3212    -211       0       0       0
   10215  2  0.562           225     211       0       0       0
   10215  2  0.155           213     111       0       0       0
   10215  2  0.155           113     211       0       0       0
   10215  2  0.086           111     211       0       0       0
   10215  2  0.021           323    -311       0       0       0
   10215  2  0.021          -313     321       0       0       0
   10115  2  0.562           225     111       0       0       0
   10115  2  0.155           213    -211       0       0       0
   10115  2  0.155          -213     211       0       0       0
   10115  2  0.086           211    -211       0       0       0
   10115  2  0.011           323    -321       0       0       0
   10115  2  0.010           313    -311       0       0       0
   10115  2  0.011          -323     321       0       0       0
   10115  2  0.010          -313     311       0       0       0
  -10215  2  0.562           225    -211       0       0       0
  -10215  2  0.155          -213     111       0       0       0
  -10215  2  0.155           113    -211       0       0       0
  -10215  2  0.086           111    -211       0       0       0
  -10215  2  0.021          -323     311       0       0       0
  -10215  2  0.021           313    -321       0       0       0
    3334  1  1.000          3334       0       0       0       0      
    2216  2  0.300          2112     211       0       0       0
    2216  2  0.150          2212     111       0       0       0
    2216  2  0.010          2212     221       0       0       0
    2216  2  0.270          2224    -211       0       0       0
    2216  2  0.180          2214     111       0       0       0
    2216  2  0.090          2114     211       0       0       0
    2116  2  0.300          2212    -211       0       0       0
    2116  2  0.150          2112     111       0       0       0
    2116  2  0.010          2112     221       0       0       0
    2116  2  0.270          1114     211       0       0       0
    2116  2  0.180          2114     111       0       0       0
    2116  2  0.090          2214    -211       0       0       0
  100333  2  0.250           323    -321       0       0       0
  100333  2  0.250           313    -311       0       0       0
  100333  2  0.250          -323     321       0       0       0
  100333  2  0.250          -313     311       0       0       0
   12216  2  0.433          2112     211       0       0       0
   12216  2  0.217          2212     111       0       0       0
   12216  2  0.050          2224    -211       0       0       0
   12216  2  0.033          2214     111       0       0       0
   12216  2  0.017          2114     211       0       0       0
   12216 -2  0.067          2112     213       0       0       0
   12216 -2  0.033          2212     113       0       0       0
   12216  3  0.100          2212     211    -211       0       0
   12216  3  0.050          2212     111     111       0       0
   12116  2  0.433          2212    -211       0       0       0
   12116  2  0.217          2112     111       0       0       0
   12116  2  0.050          1114     211       0       0       0
   12116  2  0.033          2114     111       0       0       0
   12116  2  0.017          2214    -211       0       0       0
   12116 -2  0.067          2212    -213       0       0       0
   12116 -2  0.033          2112     113       0       0       0
   12116  3  0.100          2112     211    -211       0       0
   12116  3  0.050          2112     111     111       0       0
     217  4  0.427           211     211     111    -211       0
     217  4  0.284           211     111     111     111       0
     217  2  0.236           211     111       0       0       0
     217  3  0.014           321    -321     211       0       0
     217  3  0.014           311    -311     211       0       0
     217  3  0.009           321    -311     111       0       0
     217  2  0.016           321    -311       0       0       0
     117  4  0.568           211    -211     111     111       0
     117  4  0.142           211     211    -211    -211       0
     117  2  0.236           211    -211       0       0       0
     117  3  0.010           321    -321     111       0       0
     117  3  0.010           311    -311     111       0       0
     117  3  0.010           321    -311    -211       0       0
     117  3  0.010          -321     311     211       0       0
     117  2  0.007           321    -321       0       0       0
     117  2  0.007           311    -311       0       0       0
    -217  4  0.427          -211    -211     211     111       0
    -217  4  0.284          -211     111     111     111       0
    -217  2  0.236          -211     111       0       0       0
    -217  3  0.014           321    -321    -211       0       0
    -217  3  0.014           311    -311    -211       0       0
    -217  3  0.009          -321     311     111       0       0
    -217  2  0.016          -321     311       0       0       0
   13124  2  0.100          3222    -211       0       0       0
   13124  2  0.100          3212     111       0       0       0
   13124  2  0.100          3112     211       0       0       0
   13124  2  0.125          2212    -321       0       0       0
   13124  2  0.125          2112    -311       0       0       0
   13124  3  0.167          3122     211    -211       0       0
   13124  3  0.083          3122     111     111       0       0
   13124  3  0.067          3222    -211     111       0       0
   13124  3  0.066          3212     211    -211       0       0
   13124  3  0.067          3112     211     111       0       0
   13322  2  0.500          3122    -311       0       0       0
   13322  2  0.333          3222    -321       0       0       0
   13322 -2  0.167          3212    -311       0       0       0
   13312  2  0.500          3122    -321       0       0       0
   13312 -2  0.333          3112    -311       0       0       0
   13312  2  0.167          3212    -321       0       0       0
   22124  2  0.067          2112     211       0       0       0
   22124  2  0.033          2212     111       0       0       0
   22124  2  0.187          2224    -211       0       0       0
   22124  2  0.125          2214     111       0       0       0
   22124  2  0.063          2114     211       0       0       0
   22124 -2  0.067          2112     213       0       0       0
   22124 -2  0.033          2212     113       0       0       0
   22124  3  0.283          2212     211    -211       0       0
   22124  3  0.142          2212     111     111       0       0
   21214  2  0.067          2212    -211       0       0       0
   21214  2  0.033          2112     111       0       0       0
   21214  2  0.187          1114     211       0       0       0
   21214  2  0.125          2114     111       0       0       0
   21214  2  0.063          2214    -211       0       0       0
   21214 -2  0.067          2212    -213       0       0       0
   21214 -2  0.033          2112     113       0       0       0
   21214  3  0.283          2112     211    -211       0       0
   21214  3  0.142          2112     111     111       0       0
   12224  2  0.150          2212     211       0       0       0
   12224  2  0.180          2224     111       0       0       0
   12224  2  0.270          2214     211       0       0       0
   12224 -2  0.400          2212     213       0       0       0
   12214  2  0.100          2212     111       0       0       0
   12214  2  0.050          2112     211       0       0       0
   12214  2  0.180          2224    -211       0       0       0
   12214  2  0.030          2214     111       0       0       0
   12214  2  0.240          2114     211       0       0       0
   12214 -2  0.267          2212     113       0       0       0
   12214 -2  0.133          2112     213       0       0       0
   12114  2  0.100          2112     111       0       0       0
   12114  2  0.050          2212    -211       0       0       0
   12114  2  0.180          1114     211       0       0       0
   12114  2  0.030          2114     111       0       0       0
   12114  2  0.240          2214    -211       0       0       0
   12114 -2  0.267          2112     113       0       0       0
   12114 -2  0.133          2212    -213       0       0       0
   11114  2  0.150          2112    -211       0       0       0
   11114  2  0.180          1114     111       0       0       0
   11114  2  0.270          2114    -211       0       0       0
   11114 -2  0.400          2112    -213       0       0       0
   42212  2  0.100          2112     211       0       0       0
   42212  2  0.050          2212     111       0       0       0
   42212  2  0.062          2212     221       0       0       0
   42212  2  0.150          3122     321       0       0       0
   42212  2  0.137          2224    -211       0       0       0
   42212  2  0.092          2214     111       0       0       0
   42212  2  0.046          2114     211       0       0       0
   42212 -2  0.100          2112     213       0       0       0
   42212 -2  0.050          2212     113       0       0       0
   42212  3  0.055          2212     211    -211       0       0
