7.17752400e-03   6.81580312e-03   0.000e+00   0.000e+00   -7.500e-02   4.628745e+02   5.398510e-04   -5.471674e-04   1.386457e-04   1.000131e+00
7.17752400e-03   6.81580312e-03   0.000e+00   0.000e+00   -7.200e-02   4.628745e+02   6.774660e-04   -6.591238e-04   1.603195e-04   1.000179e+00
7.17752400e-03   6.81580312e-03   0.000e+00   0.000e+00   -6.900e-02   4.628745e+02   8.527019e-04   -8.062627e-04   1.905882e-04   1.000237e+00
7.17752400e-03   6.81580312e-03   0.000e+00   0.000e+00   -6.600e-02   4.628745e+02   1.076221e-03   -9.977066e-04   2.312301e-04   1.000310e+00
7.17752400e-03   6.81580312e-03   0.000e+00   0.000e+00   -6.300e-02   4.628745e+02   1.362483e-03   -1.242870e-03   2.834395e-04   1.000403e+00
7.17752400e-03   6.81580312e-03   0.000e+00   0.000e+00   -6.000e-02   4.628745e+02   1.730261e-03   -1.549307e-03   3.468196e-04   1.000528e+00
7.17752400e-03   6.81580312e-03   0.000e+00   0.000e+00   -5.700e-02   4.628745e+02   2.203727e-03   -1.917197e-03   4.169804e-04   1.000704e+00
7.17752400e-03   6.81580312e-03   0.000e+00   0.000e+00   -5.400e-02   4.628745e+02   2.814429e-03   -2.337283e-03   4.852575e-04   1.000962e+00
7.17752400e-03   6.81580312e-03   0.000e+00   0.000e+00   -5.100e-02   4.628745e+02   3.603754e-03   -2.769775e-03   5.321990e-04   1.001366e+00
7.17752400e-03   6.81580312e-03   0.000e+00   0.000e+00   -4.800e-02   4.628745e+02   4.625847e-03   -3.147913e-03   5.355427e-04   1.002013e+00
7.17752400e-03   6.81580312e-03   0.000e+00   0.000e+00   -4.500e-02   4.628745e+02   5.951380e-03   -3.346102e-03   4.703279e-04   1.003076e+00
7.17752400e-03   6.81580312e-03   0.000e+00   0.000e+00   -4.200e-02   4.628745e+02   7.672386e-03   -3.200514e-03   3.337713e-04   1.004806e+00
7.17752400e-03   6.81580312e-03   0.000e+00   0.000e+00   -3.900e-02   4.628745e+02   9.908134e-03   -2.480799e-03   1.552856e-04   1.007583e+00
7.17752400e-03   6.81580312e-03   0.000e+00   0.000e+00   -3.600e-02   4.628745e+02   1.281184e-02   -9.342723e-04   1.703239e-05   1.011895e+00
7.17752400e-03   6.81580312e-03   0.000e+00   0.000e+00   -3.300e-02   4.628745e+02   1.657750e-02   1.766018e-03   4.703392e-05   1.018391e+00
7.17752400e-03   6.81580312e-03   0.000e+00   0.000e+00   -3.000e-02   4.628745e+02   2.144502e-02   5.982886e-03   4.172871e-04   1.027845e+00
7.17752400e-03   6.81580312e-03   0.000e+00   0.000e+00   -2.700e-02   4.628745e+02   2.769947e-02   1.226706e-02   1.358155e-03   1.041325e+00
7.17752400e-03   6.81580312e-03   0.000e+00   0.000e+00   -2.400e-02   4.628745e+02   3.565670e-02   2.200190e-02   3.394056e-03   1.061053e+00
7.17752400e-03   6.81580312e-03   0.000e+00   0.000e+00   -2.100e-02   4.628745e+02   4.562169e-02   3.834503e-02   8.057248e-03   1.092024e+00
